t_DVL,WX,WY,WZ,BX,BY,BZ,t_imu,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,t_filter,PN,PE,Sample period (seconds),Time Since Start of Day (seconds),No of GPS Satellites Available,Latitude (degrees),Longitude (degrees),Velocity (km/hr),Indicated Vehicle Speed (km/hr),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Steering Angle (degrees),Yaw Rate (deg/sec),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Heading (degrees)
2017/08/23/12:34:13.956664,-0.29,0.442,0.075,-0.337,0.423,0.043,2017/08/23/12:34:13.959344,-0.20397832,-9.65758892,-1.70243444,-0.009773844,-0.006632251,0.005235988,0.3793,0.3122,0.0391,2017/08/23/12:34:13.950576,27.93742521,77.44938792,0.211506,747.1494773701914,10,0.00025096501266618756,0.0006957365066475028,1.9031167699329434,1.9031167699329434,0.5286435472035954,0.5286435472035954,0.5286435472035954,0.5286435472035954,0.0,0.30000001398114484,-0.02079289704383282,-0.17354071763506626,269.65686897018156
2017/08/23/12:34:14.166647,-0.266,0.365,0.07,-0.311,0.41,0.051,2017/08/23/12:34:14.170312,-0.26674088,-9.67327956,-1.74166104,-0.011868239,-0.005585054,-0.016755161,0.3781,0.3126,0.0389,2017/08/23/12:34:14.186488,27.94043257,77.3191813,0.210968,747.3604453701914,10,0.00025099202811713976,0.0006945668460294646,1.6259132080157292,1.6259132080157292,0.451642557782147,0.451642557782147,0.451642557782147,0.451642557782147,0.0,-0.960000010362196,-0.027190711518858306,-0.1775393516819572,271.3231155611468
2017/08/23/12:34:14.401399,-0.34,0.4,0.098,-0.301,0.397,0.064,2017/08/23/12:34:14.398012,-0.18828768,-9.66543424,-1.765197,-0.015707963,-0.012566371,-0.017104227,0.377,0.3137,0.041,2017/08/23/12:34:14.418441,27.94517391,77.19380198,0.2277,747.5881453701915,10,0.0002510346201042041,0.0006934405495867769,1.8899142837705634,1.8899142837705634,0.5249761899362676,0.5249761899362676,0.5249761899362676,0.5249761899362676,0.0,-0.9800000189337095,-0.019193443425076454,-0.17993853211009173,272.16566326310084
2017/08/23/12:34:14.624924,-0.311,0.321,0.087,-0.292,0.389,0.068,2017/08/23/12:34:14.625508,-0.25889556,-9.65758892,-1.74950636,-0.019198622,-0.014660766,-0.011170107,0.3739,0.3134,0.0416,2017/08/23/12:34:14.622486,27.94909286,77.095834,0.227496,747.8156413701914,10,0.00025106982446999643,0.0006925604922745238,1.6090107271239678,1.6090107271239678,0.4469474242011022,0.4469474242011022,0.4469474242011022,0.4469474242011022,0.0,-0.6399999878095375,-0.026390984709480123,-0.17833907849133537,272.2907448085102
2017/08/23/12:34:14.841074,-0.352,0.288,0.085,-0.258,0.373,0.072,2017/08/23/12:34:14.844730,-0.20397832,-9.62620764,-1.81226892,-0.019896753,-0.010471976,-0.01850049,0.3726,0.3135,0.0432,2017/08/23/12:34:14.826618,27.95326572,77.00155925,0.219222,748.0348633701914,10,0.00025110730973769316,0.0006917136116600791,1.6372996304891783,1.6372996304891783,0.45480545291366065,0.45480545291366065,0.45480545291366065,0.45480545291366065,0.0,-1.0599999959239845,-0.02079289704383282,-0.18473689296636084,272.5344146821228
2017/08/23/12:34:15.052036,-0.276,0.335,0.122,-0.263,0.368,0.077,2017/08/23/12:34:15.048156,-0.17259704,-9.69681552,-1.81226892,-0.019198622,-0.007679449,-0.019198622,0.3739,0.3147,0.0433,2017/08/23/12:34:15.062431,27.96079329,76.89076957,0.203426,748.2382893701914,10,0.00025117493074020843,0.0006907183755839023,1.5625866247987663,1.5625866247987663,0.43405184022187954,0.43405184022187954,0.43405184022187954,0.43405184022187954,0.0,-1.1000000130670116,-0.01759398980632008,-0.18473689296636084,273.8869697105969
2017/08/23/12:34:15.261691,-0.287,0.407,0.099,-0.26,0.357,0.08,2017/08/23/12:34:15.259578,-0.18044236,-9.59482636,-1.8044236,-0.012915436,-0.009075712,-0.011519173,0.3699,0.3158,0.0447,2017/08/23/12:34:15.258495,27.96637148,76.80190607,0.211422,748.4497113701914,10,0.0002512250402443406,0.0006899201048329142,1.7928506016955232,1.7928506016955232,0.4980140560265342,0.4980140560265342,0.4980140560265342,0.4980140560265342,0.0,-0.6599999963810511,-0.018393716615698264,-0.18393716615698266,273.5918902781952
2017/08/23/12:34:15.465801,-0.257,0.345,0.064,-0.263,0.364,0.072,2017/08/23/12:34:15.463258,-0.18044236,-9.52421848,-1.82795956,-0.004537856,-0.010471976,0.008028515,0.3743,0.318,0.0414,2017/08/23/12:34:15.463205,27.97079486,76.7161068,0.20368,748.6533913701913,10,0.000251264775961193,0.0006891493604024435,1.5487282008151073,1.5487282008151073,0.43020227800419647,0.43020227800419647,0.43020227800419647,0.43020227800419647,0.0,0.46000002525747413,-0.018393716615698264,-0.18633634658511722,272.9512701090035
2017/08/23/12:34:15.719301,-0.343,0.347,0.037,-0.254,0.352,0.046,2017/08/23/12:34:15.722516,-0.14906108,-9.61836232,-1.81226892,0.003141593,-0.009424778,0.006283185,0.3736,0.3155,0.044,2017/08/23/12:34:15.738545,27.97673927,76.58332553,0.259258,748.9126493701914,10,0.00025131817526051026,0.0006879565714157384,1.7564827582415947,1.7564827582415947,0.48791187728933183,0.48791187728933183,0.48791187728933183,0.48791187728933183,0.0,0.35999998239990616,-0.015194809378185525,-0.18473689296636084,272.56333095689314
2017/08/23/12:34:15.930248,-0.364,0.363,0.02,-0.261,0.354,0.035,2017/08/23/12:34:15.933812,-0.22751428,-9.62620764,-1.75735168,0.009773844,-0.008028515,-0.00837758,0.3743,0.3168,0.0409,2017/08/23/12:34:15.938620,27.98205363,76.50067286,0.211296,749.1239453701913,10,0.0002513659147502695,0.0006872140932447,1.850641618466417,1.850641618466417,0.5140671162406714,0.5140671162406714,0.5140671162406714,0.5140671162406714,0.0,-0.47999997653320825,-0.02319207747196738,-0.17913880530071355,273.67891117994276
2017/08/23/12:34:16.140287,-0.431,0.352,0.109,-0.262,0.379,0.027,2017/08/23/12:34:16.137523,-0.13337044,-9.6889702,-1.71027976,0.018151424,-0.007679449,-0.017104227,0.372,0.316,0.0403,2017/08/23/12:34:16.134500,27.98609975,76.41567869,0.203711,749.3276563701913,10,0.000251402261498383,0.0006864505811174991,2.0033118578993134,2.0033118578993134,0.5564755160831426,0.5564755160831426,0.5564755160831426,0.5564755160831426,0.0,-0.9800000189337095,-0.013595355759429153,-0.17434044444444444,272.72548947382097
2017/08/23/12:34:16.350410,-0.218,0.298,0.063,-0.275,0.38,0.029,2017/08/23/12:34:16.348543,-0.1569064,-9.67327956,-1.67105316,0.025481807,-0.006632251,-0.024085544,0.3699,0.318,0.0397,2017/08/23/12:34:16.338475,27.99312872,76.32661109,0.21102,749.5386763701913,10,0.0002514654035213798,0.0006856504769134028,1.3292143845144018,1.3292143845144018,0.3692262179206672,0.3692262179206672,0.3692262179206672,0.3692262179206672,0.0,-1.3800000184766428,-0.01599453618756371,-0.1703418103975535,274.51227344854135
2017/08/23/12:34:16.558929,-0.254,0.313,0.049,-0.276,0.383,0.031,2017/08/23/12:34:16.559577,-0.00784532,-9.69681552,-1.58475464,0.03281219,-0.003490659,-0.028274334,0.3704,0.3214,0.0365,2017/08/23/12:34:16.574518,27.99806168,76.21475382,0.211034,749.7497103701913,10,0.00025150971685231765,0.0006846456505569529,1.4511394143913259,1.4511394143913259,0.40309428177536827,0.40309428177536827,0.40309428177536827,0.40309428177536827,0.0,-1.620000006743247,-0.0007997268093781854,-0.16154481549439348,272.5251355802184
2017/08/23/12:34:16.794707,-0.316,0.257,0.048,-0.29,0.406,0.032,2017/08/23/12:34:16.795178,0.0,-9.70466084,-1.569064,0.039095375,-0.009424778,0.020943951,0.367,0.3206,0.0332,2017/08/23/12:34:16.810417,28.00297235,76.10076182,0.235601,749.9853113701913,10,0.0002515538299496946,0.0006836216476823572,1.4663317496392145,1.4663317496392145,0.4073143748997818,0.4073143748997818,0.4073143748997818,0.4073143748997818,0.0,1.1999999986288,0.0,-0.1599453618756371,272.46672405769795
2017/08/23/12:34:17.009967,-0.228,0.37,0.063,-0.305,0.405,0.033,2017/08/23/12:34:17.006582,-0.14121576,-9.7674234,-1.50630144,0.039444441,-0.011868239,0.021293017,0.3711,0.32,0.0287,2017/08/23/12:34:17.014498,28.00892266,76.00280663,0.211404,750.1967153701913,10,0.00025160728224937117,0.0006827417052641035,1.5645883292419127,1.5645883292419127,0.43460786923386463,0.43460786923386463,0.43460786923386463,0.43460786923386463,0.0,1.2200000072003137,-0.014395082568807338,-0.15354754740061163,273.47617351127417
2017/08/23/12:34:17.222936,-0.325,0.332,0.059,-0.293,0.403,0.039,2017/08/23/12:34:17.226289,-0.1569064,-9.78311404,-1.4513842,0.038048178,-0.007330383,-0.011170107,0.3698,0.3187,0.0268,2017/08/23/12:34:17.206590,28.01207326,75.90244458,0.219707,750.4164223701913,10,0.00025163558444125044,0.0006818401417535033,1.672543882832376,1.672543882832376,0.4645955230089933,0.4645955230089933,0.4645955230089933,0.4645955230089933,0.0,-0.6399999878095375,-0.01599453618756371,-0.14794945973496432,271.7980583266904
2017/08/23/12:34:17.428543,-0.255,0.375,0.06,-0.297,0.406,0.054,2017/08/23/12:34:17.429139,-0.07060788,-9.79095936,-1.38077632,0.033859387,-0.006981317,-0.019198622,0.3698,0.3206,0.0227,2017/08/23/12:34:17.410596,28.01635973,75.80517667,0.20285,750.6192723701913,10,0.0002516740902802731,0.0006809663732482931,1.6325513774457452,1.6325513774457452,0.4534864937349292,0.4534864937349292,0.4534864937349292,0.4534864937349292,0.0,-1.1000000130670116,-0.007197541284403669,-0.14075191845056065,272.52331769052927
2017/08/23/12:34:17.638146,-0.382,0.259,0.051,-0.284,0.386,0.067,2017/08/23/12:34:17.640352,-0.14121576,-9.79095936,-1.31801376,0.0286234,-0.008726646,-0.015707963,0.3692,0.3224,0.0204,2017/08/23/12:34:17.646579,28.02027174,75.68371147,0.211213,750.8304853701914,10,0.00025170923230326985,0.000679875237782968,1.6614887300249737,1.6614887300249737,0.46152464722915937,0.46152464722915937,0.46152464722915937,0.46152464722915937,0.0,-0.8999999846476551,-0.014395082568807338,-0.13435410397553516,271.8446782400129
2017/08/23/12:34:17.847021,-0.23,0.322,0.059,-0.301,0.386,0.077,2017/08/23/12:34:17.843642,-0.03138128,-9.77526872,-1.26309652,0.023038346,-0.007679449,-0.015358897,0.3684,0.3234,0.0167,2017/08/23/12:34:17.842607,28.02302574,75.58900398,0.20329,751.0337753701914,10,0.0002517339717930291,0.0006790244698167445,1.424545064222259,1.424545064222259,0.39570696228396085,0.39570696228396085,0.39570696228396085,0.39570696228396085,0.0,-0.8799999760761416,-0.0031989072375127416,-0.12875601630988787,271.6656351409207
2017/08/23/12:34:18.092818,-0.377,0.264,0.067,-0.301,0.367,0.089,2017/08/23/12:34:18.095496,-0.03138128,-9.7674234,-1.20817928,0.014660766,-0.009773844,0.018849556,0.3671,0.3224,0.0156,2017/08/23/12:34:18.086531,28.02293912,75.46818971,0.251854,751.2856293701914,10,0.0002517331936758893,0.0006779391817283507,1.6568802008594345,1.6568802008594345,0.4602445002387318,0.4602445002387318,0.4602445002387318,0.4602445002387318,0.0,1.080000004495498,-0.0031989072375127416,-0.12315792864424056,269.95892075024665
2017/08/23/12:34:18.296426,-0.402,0.217,0.071,-0.293,0.363,0.097,2017/08/23/12:34:18.298730,-0.14906108,-9.73604212,-1.176798,0.006981317,-0.01012291,0.032114058,0.3694,0.3207,0.0144,2017/08/23/12:34:18.290468,28.01993126,75.37385867,0.203234,751.4888633701913,10,0.00025170617373338123,0.0006770917954545454,1.644585443204457,1.644585443204457,0.4568292897790158,0.4568292897790158,0.4568292897790158,0.4568292897790158,0.0,1.8399999864383376,-0.015194809378185525,-0.11995902140672782,268.1736731413209
2017/08/23/12:34:18.504718,-0.358,0.496,0.053,-0.299,0.338,0.102,2017/08/23/12:34:18.501790,-0.25889556,-9.70466084,-1.16895268,-0.003490659,-0.012915436,0.01850049,0.3697,0.3193,0.0136,2017/08/23/12:34:18.522476,28.01838606,75.25864311,0.20306,751.6919233701914,10,0.0002516922930291053,0.0006760568012037369,2.2021291515258588,2.2021291515258588,0.6117025420905163,0.6117025420905163,0.6117025420905163,0.6117025420905163,0.0,1.0599999959239845,-0.026390984709480123,-0.11915929459734964,269.23163042345755
2017/08/23/12:34:18.719984,-0.395,0.309,0.05,-0.288,0.341,0.105,2017/08/23/12:34:18.721419,-0.196133,-9.7281968,-1.16110736,-0.008726646,-0.011170107,-0.003839724,0.3709,0.3185,0.0127,2017/08/23/12:34:18.718497,28.01181034,75.16829326,0.219629,751.9115523701914,10,0.0002516332226015092,0.0006752451784045994,1.8054134595709648,1.8054134595709648,0.5015037387697124,0.5015037387697124,0.5015037387697124,0.5015037387697124,0.0,-0.21999997969509053,-0.019993170234454637,-0.11835956778797144,265.8373160277835
2017/08/23/12:34:18.929802,-0.267,0.333,0.074,-0.294,0.336,0.098,2017/08/23/12:34:18.932643,-0.18044236,-9.67327956,-1.16895268,-0.010471976,-0.010471976,-0.021642083,0.3715,0.3207,0.0131,2017/08/23/12:34:18.922488,28.00703491,75.07952923,0.211224,752.1227763701914,10,0.0002515903243801653,0.000674447801203737,1.5365633341974552,1.5365633341974552,0.42682314838818197,0.42682314838818197,0.42682314838818197,0.42682314838818197,0.0,-1.2400000157718272,-0.018393716615698264,-0.11915929459734964,266.9205041093937
2017/08/23/12:34:19.162456,-0.38,0.403,0.075,-0.297,0.339,0.083,2017/08/23/12:34:19.160203,-0.06276256,-9.6497436,-1.15326204,-0.010821041,-0.00837758,-0.017802358,0.3691,0.3205,0.013,2017/08/23/12:34:19.158486,27.99983261,74.96768892,0.22756,752.3503363701915,10,0.0002515256253144089,0.0006734431272008624,1.9940523162645456,1.9940523162645456,0.553903421184596,0.553903421184596,0.553903421184596,0.553903421184596,0.0,-1.0199999787809573,-0.006397814475025483,-0.11755984097859326,266.3153503676533
2017/08/23/12:34:19.378658,-0.3,0.25,0.092,-0.29,0.339,0.068,2017/08/23/12:34:19.379391,-0.05491724,-9.6889702,-1.14541672,-0.008726646,-0.005934119,-0.006283185,0.367,0.3212,0.0144,2017/08/23/12:34:19.362558,27.99283457,74.87854473,0.219188,752.5695243701915,10,0.00025146276113905856,0.0006726423349802372,1.4058449416631977,1.4058449416631977,0.3905124837953327,0.3905124837953327,0.3905124837953327,0.3905124837953327,0.0,-0.35999998239990616,-0.005598087665647298,-0.11676011416921508,265.51134476021014
2017/08/23/12:34:19.587953,-0.24,0.282,0.074,-0.317,0.338,0.058,2017/08/23/12:34:19.590692,-0.10983448,-9.67327956,-1.15326204,-0.007330383,-0.005934119,0.038048178,0.3706,0.3225,0.0126,2017/08/23/12:34:19.598451,27.98723413,74.76948408,0.211301,752.7808253701916,10,0.0002514124517606899,0.0006716626309737693,1.3330892843316984,1.3330892843316984,0.3703025789810273,0.3703025789810273,0.3703025789810273,0.3703025789810273,0.0,2.18000001756251,-0.011196175331294597,-0.11755984097859326,267.060351582062
2017/08/23/12:34:19.797255,-0.326,0.302,0.058,-0.325,0.349,0.06,2017/08/23/12:34:19.793872,-0.17259704,-9.68112488,-1.16110736,0.0,-0.005585054,0.052359878,0.3721,0.3185,0.0124,2017/08/23/12:34:19.790436,27.97821897,74.67768484,0.20318,752.9840053701915,10,0.0002513314675709666,0.0006708379881422925,1.5997939867370423,1.5997939867370423,0.4443872185380673,0.4443872185380673,0.4443872185380673,0.4443872185380673,0.0,3.0000000252198897,-0.01759398980632008,-0.11835956778797144,264.39124283754757
2017/08/23/12:34:20.007970,-0.397,0.386,0.065,-0.327,0.374,0.054,2017/08/23/12:34:20.005482,-0.2745862,-9.70466084,-1.1375714,0.012566371,-0.007330383,0.031066861,0.3761,0.3148,0.0131,2017/08/23/12:34:19.998468,27.96981243,74.58332336,0.21161,753.1956153701915,10,0.0002512559506827165,0.0006699903284225655,1.993389274577347,1.993389274577347,0.5537192429381519,0.5537192429381519,0.5537192429381519,0.5537192429381519,0.0,1.7800000180195763,-0.027990438328236493,-0.11596038735983688,264.909034707566
2017/08/23/12:34:20.217387,-0.529,0.398,0.073,-0.346,0.385,0.037,2017/08/23/12:34:20.216544,-0.25889556,-9.6889702,-1.12188076,0.026179939,-0.006981317,-0.011868239,0.3771,0.3151,0.0107,2017/08/23/12:34:20.230416,27.96322949,74.46370119,0.211062,753.4066773701915,10,0.00025119681539705356,0.0006689157491016887,2.3832027190316816,2.3832027190316816,0.6620007552865782,0.6620007552865782,0.6620007552865782,0.6620007552865782,0.0,-0.6800000049525646,-0.026390984709480123,-0.11436093374108053,266.85012718745566
2017/08/23/12:34:20.463313,-0.269,0.4,0.074,-0.324,0.414,0.005,2017/08/23/12:34:20.460352,-0.14906108,-9.7281968,-1.09049948,0.030717795,-0.007330383,-0.041887902,0.3749,0.3174,0.0077,2017/08/23/12:34:20.466433,27.95364605,74.33870095,0.243808,753.6504853701914,10,0.00025111072628458496,0.0006677928579770033,1.7353381687728766,1.7353381687728766,0.4820383802146879,0.4820383802146879,0.4820383802146879,0.4820383802146879,0.0,-2.3999999972576,-0.015194809378185525,-0.1111620265035678,265.6158595156405
2017/08/23/12:34:20.678506,-0.442,0.371,0.041,-0.318,0.427,0.0,2017/08/23/12:34:20.680045,-0.16475172,-9.82234064,-1.03558224,0.035604717,-0.00837758,-0.038397244,0.3713,0.3205,0.0057,2017/08/23/12:34:20.670621,27.95188624,74.2356396,0.219693,753.8701783701914,10,0.0002510949177146964,0.0006668670463528566,2.0774370748593087,2.0774370748593087,0.5770658541275857,0.5770658541275857,0.5770658541275857,0.5770658541275857,0.0,-2.200000026134023,-0.016794262996941894,-0.10556393883792049,269.0217488138106
2017/08/23/12:34:20.888639,-0.269,0.402,-0.003,-0.306,0.424,0.005,2017/08/23/12:34:20.890997,-0.0784532,-9.81449532,-0.98851032,0.033510322,-0.009075712,-0.018849556,0.3681,0.3217,0.0023,2017/08/23/12:34:20.874491,27.9527494,74.13325388,0.210952,754.0811303701914,10,0.0002511026715774344,0.0006659473039885016,1.7413174322908505,1.7413174322908505,0.48369928674745843,0.48369928674745843,0.48369928674745843,0.48369928674745843,0.0,-1.080000004495498,-0.007997268093781856,-0.10076557798165138,270.4830190523451
2017/08/23/12:34:21.095051,-0.378,0.426,0.065,-0.304,0.425,0.024,2017/08/23/12:34:21.094111,-0.07060788,-9.77526872,-0.94928372,0.031066861,-0.007679449,-0.001047198,0.3708,0.3243,-0.0018,2017/08/23/12:34:21.110492,27.95469189,74.00925571,0.203114,754.2842443701915,10,0.0002511201211821775,0.0006648334145706073,2.0502940276945645,2.0502940276945645,0.5695261188040457,0.5695261188040457,0.5695261188040457,0.5695261188040457,0.0,-0.060000025714540786,-0.007197541284403669,-0.09676694393476044,270.89749208212766
2017/08/23/12:34:21.304034,-0.329,0.345,0.046,-0.281,0.425,0.035,2017/08/23/12:34:21.305913,-0.09414384,-9.80665,-0.88652116,0.022340214,-0.012566371,0.010471976,0.3696,0.3234,-0.0034,2017/08/23/12:34:21.302472,27.95797929,73.90704044,0.211802,754.4960463701915,10,0.00025114965226374415,0.0006639152033776501,1.7162072602107241,1.7162072602107241,0.47672423894742333,0.47672423894742333,0.47672423894742333,0.47672423894742333,0.0,0.6000000279622897,-0.009596721712538227,-0.09036912945973496,271.8420852733185
2017/08/23/12:34:21.542804,-0.397,0.368,0.078,-0.271,0.421,0.054,2017/08/23/12:34:21.541014,-0.10983448,-9.79880468,-0.83944924,0.013962634,-0.011868239,0.033859387,0.3707,0.3215,-0.0061,2017/08/23/12:34:21.546431,27.96456153,73.78504967,0.235101,754.7311473701915,10,0.0002512087812612289,0.0006628193466582825,1.9487708125893102,1.9487708125893102,0.5413252257192528,0.5413252257192528,0.5413252257192528,0.5413252257192528,0.0,1.9399999720001257,-0.011196175331294597,-0.08557076860346585,273.08850596051866
2017/08/23/12:34:21.760779,-0.323,0.398,0.074,-0.252,0.411,0.075,2017/08/23/12:34:21.760839,-0.21966896,-9.7674234,-0.83944924,0.003839724,-0.017453293,0.029670597,0.3733,0.3181,-0.0076,2017/08/23/12:34:21.742595,27.9730493,73.68661038,0.219825,754.9509723701915,10,0.0002512850278476464,0.0006619350555156306,1.845269541286584,1.845269541286584,0.5125748725796067,0.5125748725796067,0.5125748725796067,0.5125748725796067,0.0,1.6999999837335218,-0.022392350662589194,-0.08557076860346585,274.9280483886511
2017/08/23/12:34:21.967344,-0.311,0.348,0.107,-0.228,0.387,0.085,2017/08/23/12:34:21.963793,-0.34519408,-9.75173276,-0.8237586,-0.003141593,-0.017104227,-0.012915436,0.3744,0.3182,-0.0101,2017/08/23/12:34:21.986459,27.9826175,73.56998365,0.202954,755.1539263701915,10,0.0002513709800574919,0.000660887384567014,1.6801821329843976,1.6801821329843976,0.46671725916233264,0.46671725916233264,0.46671725916233264,0.46671725916233264,0.0,-0.739999973371326,-0.03518797961264016,-0.08397131498470947,274.6901121812143
2017/08/23/12:34:22.176055,-0.301,0.37,0.056,-0.207,0.383,0.092,2017/08/23/12:34:22.175032,-0.29027684,-9.75173276,-0.79237732,-0.008726646,-0.016755161,-0.039095375,0.3721,0.3204,-0.0092,2017/08/23/12:34:22.182634,27.99206526,73.48364691,0.211239,755.3651653701914,10,0.00025145585034135824,0.0006601118119834711,1.7170943363717672,1.7170943363717672,0.4769706489921576,0.4769706489921576,0.4769706489921576,0.4769706489921576,0.0,-2.239999985981271,-0.02958989194699286,-0.08077240774719674,276.24498279494645
